Ensembl_Gene_ID	MGI_ID
ENSG00000158457	MGI:3826388
ENSG00000083857	MGI:2156198
ENSG00000237112	MGI:2156199
ENSG00000147257	MGI:2156194
ENSG00000118762	MGI:3826433
ENSG00000168421	MGI:3826431
ENSG00000087494	MGI:3826465
ENSG00000170927	MGI:3826780
ENSG00000172889	MGI:3826822
ENSG00000162399	MGI:3826850
ENSG00000118520	MGI:3826848
ENSG00000162407	MGI:3723646
ENSG00000234669	MGI:3826984
ENSG00000166592	MGI:3827009
ENSG00000139318	MGI:3827011
ENSG00000143867	MGI:3827104
ENSG00000134201	MGI:3828070
ENSG00000150760	MGI:3828065
ENSG00000198829	MGI:3828087
ENSG00000174576	MGI:3828099
ENSG00000165821	MGI:3828110
ENSG00000128564	MGI:3828156
ENSG00000106459	MGI:2385947
ENSG00000123560	MGI:3828298
ENSG00000276802	MGI:1857895
ENSG00000177468	MGI:3828309
ENSG00000097007	MGI:2153718
ENSG00000101311	MGI:3828498
ENSG00000281887	MGI:3828512
ENSG00000167800	MGI:1861236
ENSG00000132915	MGI:3828520
ENSG00000103089	MGI:3829000
ENSG00000187045	MGI:3829007
ENSG00000177469	MGI:3829005
ENSG00000102974	MGI:3829010
ENSG00000282838	MGI:3829187
ENSG00000138002	MGI:3829198
ENSG00000125266	MGI:3526816
ENSG00000125813	MGI:1856223
ENSG00000189058	MGI:3829240
ENSG00000185897	MGI:3829251
ENSG00000125813	MGI:1856222
ENSG00000108010	MGI:3829374
ENSG00000149809	MGI:3829354
ENSG00000139263	MGI:3829384
ENSG00000139263	MGI:3829388
ENSG00000087494	MGI:3829430
ENSG00000105662	MGI:3829386
ENSG00000184110	MGI:1856583
ENSG00000250709	MGI:3829597
ENSG00000124813	MGI:3829607
ENSG00000154803	MGI:3829644
ENSG00000180644	MGI:3829709
ENSG00000141564	MGI:3829706
ENSG00000166211	MGI:3829865
ENSG00000162706	MGI:3829883
ENSG00000165915	MGI:3829756
ENSG00000184845	MGI:3829942
ENSG00000196498	MGI:3829987
ENSG00000133454	MGI:3829997
ENSG00000112116	MGI:3830035
ENSG00000110944	MGI:3830062
ENSG00000164307	MGI:3830089
ENSG00000156574	MGI:3830289
ENSG00000164932	MGI:3830252
ENSG00000112116	MGI:3830280
ENSG00000174233	MGI:3830298
ENSG00000174564	MGI:3830304
ENSG00000165507	MGI:3526084
ENSG00000261150	MGI:3830327
ENSG00000182179	MGI:3521787
ENSG00000123384	MGI:3830330
ENSG00000123384	MGI:3830332
ENSG00000123384	MGI:3830333
ENSG00000123384	MGI:3830336
ENSG00000116473	MGI:3830343
ENSG00000023445	MGI:3830313
ENSG00000140836	MGI:3830369
ENSG00000186867	MGI:3830475
ENSG00000044115	MGI:2677796
ENSG00000039068	MGI:2182564
ENSG00000007062	MGI:3830624
ENSG00000115232	MGI:3830623
ENSG00000176597	MGI:3830631
ENSG00000184156	MGI:3830636
ENSG00000275793	MGI:3830663
ENSG00000128791	MGI:3830633
ENSG00000079841	MGI:3830681
ENSG00000110013	MGI:3830710
ENSG00000105672	MGI:3830713
ENSG00000197381	MGI:3830729
ENSG00000134954	MGI:1856643
ENSG00000115738	MGI:3830733
ENSG00000049883	MGI:3830811
ENSG00000082701	MGI:3830814
ENSG00000167332	MGI:3722382
ENSG00000120708	MGI:3830817
ENSG00000168421	MGI:3830828
ENSG00000025708	MGI:3830837
ENSG00000070159	MGI:3830860
ENSG00000070159	MGI:3830863
ENSG00000070159	MGI:3830864
ENSG00000169679	MGI:3830858
ENSG00000169679	MGI:3830859
ENSG00000169679	MGI:3830862
ENSG00000087460	MGI:3830998
ENSG00000106799	MGI:3831090
ENSG00000141027	MGI:3831119
ENSG00000167720	MGI:3831132
ENSG00000132170	MGI:2683413
ENSG00000056972	MGI:3831153
ENSG00000088538	MGI:3831156
ENSG00000104320	MGI:3831174
ENSG00000173612	MGI:3831176
ENSG00000057593	MGI:3831192
ENSG00000137601	MGI:1858030
ENSG00000160145	MGI:3831292
ENSG00000111537	MGI:3831296
ENSG00000123901	MGI:3831302
ENSG00000174130	MGI:3831304
ENSG00000174130	MGI:3831305
ENSG00000174130	MGI:3831306
ENSG00000151929	MGI:3831334
ENSG00000068078	MGI:3831363
ENSG00000068078	MGI:3831364
ENSG00000101000	MGI:3831362
ENSG00000137601	MGI:1858122
ENSG00000139618	MGI:2156556
ENSG00000139618	MGI:2156644
ENSG00000141510	MGI:1931011
ENSG00000141510	MGI:2156651
ENSG00000139618	MGI:1930616
ENSG00000006704	MGI:3831526
ENSG00000168061	MGI:3831538
ENSG00000263001	MGI:3831527
ENSG00000139618	MGI:2429691
ENSG00000263001	MGI:3831531
ENSG00000263001	MGI:3831534
ENSG00000225697	MGI:3831563
ENSG00000143479	MGI:3831552
ENSG00000182866	MGI:3831661
ENSG00000125968	MGI:3831561
ENSG00000129167	MGI:3831653
ENSG00000139287	MGI:3831654
ENSG00000135148	MGI:3831676
ENSG00000164045	MGI:3831687
ENSG00000180210	MGI:3831686
ENSG00000171720	MGI:3831694
ENSG00000177791	MGI:3831744
ENSG00000118432	MGI:3831701
ENSG00000114554	MGI:3831874
ENSG00000161202	MGI:3831892
ENSG00000154277	MGI:3832097
ENSG00000142319	MGI:3832294
ENSG00000142319	MGI:3832286
ENSG00000187258	MGI:3832372
ENSG00000106089	MGI:3765939
ENSG00000099365	MGI:3804480
ENSG00000157103	MGI:3832387
ENSG00000071677	MGI:3832409
ENSG00000196917	MGI:3832418
ENSG00000123364	MGI:2151694
ENSG00000123364	MGI:2151697
ENSG00000022355	MGI:2177612
ENSG00000145864	MGI:2177613
ENSG00000022355	MGI:2183155
ENSG00000106665	MGI:2387832
ENSG00000022355	MGI:2137418
ENSG00000022355	MGI:2177611
ENSG00000254087	MGI:3832561
ENSG00000085998	MGI:3832592
ENSG00000174343	MGI:3832679
ENSG00000168447	MGI:3832670
ENSG00000168447	MGI:3832671
ENSG00000166828	MGI:3832674
ENSG00000163904	MGI:3832730
ENSG00000184144	MGI:3521785
ENSG00000152332	MGI:3832867
ENSG00000220205	MGI:3795865
ENSG00000070748	MGI:3777637
ENSG00000277586	MGI:3777624
ENSG00000180176	MGI:3795871
ENSG00000148053	MGI:3640817
ENSG00000197943	MGI:3833397
ENSG00000197943	MGI:3833399
ENSG00000025156	MGI:2429646
ENSG00000171843	MGI:2388981
ENSG00000203879	MGI:2388605
ENSG00000134954	MGI:2182735
ENSG00000134954	MGI:2182789
ENSG00000198435	MGI:3833551
ENSG00000049130	MGI:1856170
ENSG00000112116	MGI:3833572
ENSG00000062822	MGI:3833573
ENSG00000062822	MGI:3833575
ENSG00000105810	MGI:3833563
ENSG00000066427	MGI:3833681
ENSG00000177468	MGI:3833733
ENSG00000162490	MGI:3833678
ENSG00000089041	MGI:3529296
ENSG00000175893	MGI:1856841
ENSG00000116288	MGI:3522482
ENSG00000173406	MGI:3833827
ENSG00000173406	MGI:3833830
ENSG00000156502	MGI:3833740
ENSG00000156502	MGI:3833741
ENSG00000156502	MGI:3833742
ENSG00000156502	MGI:3833743
ENSG00000091831	MGI:3833893
ENSG00000138434	MGI:3833897
ENSG00000112818	MGI:3833886
ENSG00000158615	MGI:3833920
ENSG00000115107	MGI:3758911
ENSG00000124253	MGI:3514160
ENSG00000166224	MGI:3833931
ENSG00000166224	MGI:3833933
ENSG00000146648	MGI:3834077
ENSG00000152208	MGI:1857384
ENSG00000158161	MGI:3834107
ENSG00000105877	MGI:3640793
ENSG00000105877	MGI:3640798
ENSG00000166454	MGI:3640783
ENSG00000118762	MGI:3640799
ENSG00000145287	MGI:3834141
ENSG00000074047	MGI:3834146
ENSG00000041353	MGI:3834149
ENSG00000129455	MGI:2388384
ENSG00000095002	MGI:2387935
ENSG00000135124	MGI:3834163
ENSG00000141968	MGI:2387839
ENSG00000004939	MGI:3834176
ENSG00000145088	MGI:3834174
ENSG00000090382	MGI:3834185
ENSG00000094796	MGI:3834208
ENSG00000131018	MGI:3834378
ENSG00000145335	MGI:2429773
ENSG00000168530	MGI:1931137
ENSG00000170458	MGI:1857977
ENSG00000100823	MGI:1857955
ENSG00000005844	MGI:2429755
ENSG00000178235	MGI:3834477
ENSG00000155511	MGI:2178080
ENSG00000145012	MGI:3834596
ENSG00000079616	MGI:3834595
ENSG00000109943	MGI:3834613
ENSG00000170615	MGI:3834612
ENSG00000004487	MGI:3834630
ENSG00000233670	MGI:3834636
ENSG00000101298	MGI:3834635
ENSG00000149269	MGI:3834675
ENSG00000049249	MGI:3834749
ENSG00000047457	MGI:2429641
ENSG00000176678	MGI:2178230
ENSG00000188906	MGI:3514169
ENSG00000125347	MGI:2429553
ENSG00000130649	MGI:1857483
ENSG00000168453	MGI:3834982
ENSG00000113327	MGI:1861927
ENSG00000184557	MGI:3835162
ENSG00000173157	MGI:3835192
ENSG00000150093	MGI:2154540
ENSG00000281614	MGI:1861956
ENSG00000006704	MGI:3835413
ENSG00000188677	MGI:3835446
ENSG00000168453	MGI:1856058
ENSG00000175866	MGI:3835373
ENSG00000005483	MGI:3835538
ENSG00000174576	MGI:3835590
ENSG00000101346	MGI:3719000
ENSG00000070061	MGI:3835595
ENSG00000005483	MGI:3835592
ENSG00000198963	MGI:3835752
ENSG00000109501	MGI:3835761
ENSG00000005483	MGI:3835772
ENSG00000145901	MGI:3835790
ENSG00000065882	MGI:2156036
ENSG00000070950	MGI:3835812
ENSG00000115355	MGI:3835852
ENSG00000023902	MGI:3835921
ENSG00000119614	MGI:3836012
ENSG00000120802	MGI:3835992
ENSG00000112619	MGI:2182621
ENSG00000163914	MGI:2181812
ENSG00000141837	MGI:3836195
ENSG00000132470	MGI:2183630
ENSG00000132470	MGI:2152982
ENSG00000136997	MGI:3720515
ENSG00000136997	MGI:3720516
ENSG00000168014	MGI:3836402
ENSG00000168014	MGI:3836403
ENSG00000134258	MGI:3836401
ENSG00000149474	MGI:3836392
ENSG00000087586	MGI:3836423
ENSG00000107669	MGI:3836440
ENSG00000001084	MGI:2429419
ENSG00000163161	MGI:3836421
ENSG00000163161	MGI:3836429
ENSG00000095585	MGI:2389137
ENSG00000100968	MGI:2388915
ENSG00000166342	MGI:3836584
ENSG00000160224	MGI:3722595
ENSG00000096093	MGI:3774032
ENSG00000122877	MGI:3836632
ENSG00000119535	MGI:2388978
ENSG00000119535	MGI:2384410
ENSG00000026751	MGI:3836722
ENSG00000068001	MGI:3836764
ENSG00000119535	MGI:2384412
ENSG00000278843	MGI:3836773
ENSG00000162951	MGI:3836788
ENSG00000134323	MGI:2388718
ENSG00000104881	MGI:3813487
ENSG00000105997	MGI:2388564
ENSG00000128652	MGI:2388512
ENSG00000128652	MGI:2388516
ENSG00000100815	MGI:3836913
ENSG00000151617	MGI:3836966
ENSG00000176697	MGI:3836989
ENSG00000134352	MGI:2388476
ENSG00000134352	MGI:2388478
ENSG00000254087	MGI:3837125
ENSG00000160789	MGI:3837135
ENSG00000112062	MGI:3837139
ENSG00000100714	MGI:3837220
ENSG00000108771	MGI:3837303
ENSG00000143384	MGI:3837368
ENSG00000140030	MGI:3837432
ENSG00000119714	MGI:3837434
ENSG00000156711	MGI:3837446
ENSG00000119401	MGI:3837468
ENSG00000111328	MGI:3512185
ENSG00000113163	MGI:3837565
ENSG00000141551	MGI:3837651
ENSG00000164850	MGI:3837567
ENSG00000007372	MGI:3837670
ENSG00000136280	MGI:3837686
ENSG00000145349	MGI:3837728
ENSG00000145777	MGI:3837753
ENSG00000166598	MGI:3837939
ENSG00000113722	MGI:3837941
ENSG00000113722	MGI:3837942
ENSG00000169504	MGI:3838012
ENSG00000016082	MGI:3837978
ENSG00000130643	MGI:3838018
ENSG00000130643	MGI:3838019
ENSG00000148498	MGI:3838017
ENSG00000198862	MGI:3838105
ENSG00000198862	MGI:3838106
ENSG00000108878	MGI:3838110
ENSG00000137497	MGI:3838104
ENSG00000137497	MGI:3838103
ENSG00000138379	MGI:3838011
ENSG00000185559	MGI:3526402
ENSG00000109674	MGI:3521920
ENSG00000067955	MGI:2388355
ENSG00000079435	MGI:2388334
ENSG00000058335	MGI:2388130
ENSG00000105755	MGI:3838184
ENSG00000118271	MGI:3838181
ENSG00000118271	MGI:3838182
ENSG00000118271	MGI:3838183
ENSG00000110324	MGI:3838223
ENSG00000099822	MGI:3838227
ENSG00000162761	MGI:1856494
ENSG00000155096	MGI:3838345
ENSG00000169692	MGI:3838346
ENSG00000162761	MGI:1856495
ENSG00000111725	MGI:3838355
ENSG00000115738	MGI:3838359
ENSG00000164828	MGI:3838368
ENSG00000164107	MGI:3838372
ENSG00000277361	MGI:3512102
ENSG00000162607	MGI:3838373
ENSG00000144554	MGI:3530554
ENSG00000173706	MGI:3838392
ENSG00000173575	MGI:3800602
ENSG00000257017	MGI:3769352
ENSG00000215612	MGI:3807705
ENSG00000154930	MGI:3838396
ENSG00000215612	MGI:3807082
ENSG00000007062	MGI:3838534
ENSG00000134853	MGI:3838514
ENSG00000134853	MGI:3838516
ENSG00000104626	MGI:3838637
ENSG00000124795	MGI:3838711
ENSG00000102001	MGI:3838717
ENSG00000136280	MGI:3817970
ENSG00000166349	MGI:2388344
ENSG00000079819	MGI:3838853
ENSG00000088367	MGI:3838872
ENSG00000065154	MGI:1857018
ENSG00000197971	MGI:1857657
ENSG00000132932	MGI:1856271
ENSG00000125977	MGI:3838881
ENSG00000125970	MGI:3838882
ENSG00000105429	MGI:3722325
ENSG00000138741	MGI:3689326
ENSG00000113073	MGI:3812007
ENSG00000186350	MGI:3839151
ENSG00000106070	MGI:3839230
ENSG00000136928	MGI:3839235
ENSG00000118217	MGI:3839240
ENSG00000228628	MGI:3839241
ENSG00000156469	MGI:3839256
ENSG00000144668	MGI:3832228
ENSG00000166949	MGI:3839291
ENSG00000132932	MGI:1856413
ENSG00000158748	MGI:3839298
ENSG00000250709	MGI:3839324
ENSG00000111732	MGI:3839329
ENSG00000111732	MGI:3839323
ENSG00000164850	MGI:3839350
ENSG00000147655	MGI:3839444
ENSG00000116044	MGI:2385926
ENSG00000275746	MGI:3839530
ENSG00000134324	MGI:1857584
ENSG00000104901	MGI:3839561
ENSG00000127152	MGI:3839578
ENSG00000101665	MGI:3839577
ENSG00000113361	MGI:1861807
ENSG00000166819	MGI:2176248
ENSG00000133895	MGI:2158698
ENSG00000133895	MGI:2158697
ENSG00000010704	MGI:1934013
ENSG00000010704	MGI:4821356
ENSG00000073060	MGI:3839755
ENSG00000166189	MGI:3836435
ENSG00000143514	MGI:3839864
ENSG00000177238	MGI:3839863
ENSG00000118058	MGI:3839795
ENSG00000130222	MGI:2182738
ENSG00000163064	MGI:2137030
ENSG00000020922	MGI:3839938
ENSG00000186716	MGI:2154396
ENSG00000204256	MGI:3840071
ENSG00000185920	MGI:1856954
ENSG00000068078	MGI:3840003
ENSG00000007908	MGI:3839963
ENSG00000113569	MGI:3840086
ENSG00000105851	MGI:3840088
ENSG00000141506	MGI:3840090
ENSG00000145632	MGI:3840104
ENSG00000188404	MGI:3839975
ENSG00000112242	MGI:3840180
ENSG00000112242	MGI:3840181
ENSG00000135404	MGI:3840228
ENSG00000115548	MGI:3840232
ENSG00000179295	MGI:3840251
ENSG00000058804	MGI:1856630
ENSG00000103126	MGI:3840236
ENSG00000103126	MGI:3840238
ENSG00000101412	MGI:1857944
ENSG00000118523	MGI:3840270
ENSG00000140465	MGI:3840319
ENSG00000140505	MGI:3840320
ENSG00000146085	MGI:3840300
ENSG00000168959	MGI:3840382
ENSG00000102678	MGI:2182127
ENSG00000168505	MGI:3840448
ENSG00000128340	MGI:1857701
ENSG00000164619	MGI:3840517
ENSG00000087510	MGI:2176695
ENSG00000148408	MGI:2388140
ENSG00000169057	MGI:3840527
ENSG00000169057	MGI:3840525
ENSG00000163794	MGI:2386958
ENSG00000150551	MGI:3840549
ENSG00000163794	MGI:2384136
ENSG00000171772	MGI:3840564
ENSG00000169083	MGI:1856477
ENSG00000196876	MGI:3806790
ENSG00000112038	MGI:3840671
ENSG00000171587	MGI:3840666
ENSG00000166349	MGI:3840831
ENSG00000143970	MGI:3840841
ENSG00000009413	MGI:2386305
ENSG00000009413	MGI:2178815
ENSG00000009413	MGI:2386282
ENSG00000009413	MGI:2183197
ENSG00000240505	MGI:2388136
ENSG00000171540	MGI:2387865
ENSG00000159110	MGI:3841008
ENSG00000281702	MGI:2182340
ENSG00000281702	MGI:2182346
ENSG00000281702	MGI:2182347
ENSG00000157765	MGI:3841013
ENSG00000075891	MGI:1857114
ENSG00000124788	MGI:2386669
ENSG00000126218	MGI:3760000
ENSG00000126218	MGI:3759686
ENSG00000274089	MGI:3841111
ENSG00000197992	MGI:3841125
ENSG00000203879	MGI:2386302
ENSG00000140718	MGI:3841156
ENSG00000181092	MGI:2388007
ENSG00000184058	MGI:3841191
ENSG00000171634	MGI:3841299
ENSG00000171634	MGI:3841298
ENSG00000169083	MGI:3841391
ENSG00000101017	MGI:2655321
ENSG00000143032	MGI:3841416
ENSG00000172493	MGI:2386161
ENSG00000141068	MGI:2387975
ENSG00000262418	MGI:3027340
ENSG00000147246	MGI:3841486
ENSG00000169836	MGI:3841488
ENSG00000163932	MGI:2179710
ENSG00000162692	MGI:2387554
ENSG00000162692	MGI:2387553
ENSG00000165269	MGI:3841695
ENSG00000125740	MGI:2385943
ENSG00000163932	MGI:2385756
ENSG00000109991	MGI:2385840
ENSG00000141968	MGI:2387840
ENSG00000160293	MGI:2387822
ENSG00000179142	MGI:3841929
ENSG00000078246	MGI:3664273
ENSG00000154803	MGI:3842151
ENSG00000160882	MGI:3842189
ENSG00000187531	MGI:3842304
ENSG00000115966	MGI:3842320
ENSG00000151615	MGI:2176272
ENSG00000087085	MGI:3842443
ENSG00000087085	MGI:3842444
ENSG00000087085	MGI:3842445
ENSG00000122859	MGI:3842455
ENSG00000183955	MGI:3842472
ENSG00000183955	MGI:3842473
ENSG00000276701	MGI:3842525
ENSG00000019582	MGI:1927544
ENSG00000053501	MGI:3842569
ENSG00000053501	MGI:3842571
ENSG00000053501	MGI:3842567
ENSG00000101440	MGI:1855949
ENSG00000150893	MGI:1856964
ENSG00000186265	MGI:3842627
ENSG00000176697	MGI:3842639
ENSG00000043462	MGI:3842651
ENSG00000197272	MGI:3842663
ENSG00000147889	MGI:3842628
ENSG00000124713	MGI:3842652
ENSG00000141736	MGI:3525444
ENSG00000186818	MGI:2386122
ENSG00000167535	MGI:2180537
ENSG00000100285	MGI:2387787
ENSG00000006611	MGI:3842842
ENSG00000181585	MGI:3819109
ENSG00000111276	MGI:2387694
ENSG00000163501	MGI:3842979
ENSG00000113580	MGI:3842978
ENSG00000121064	MGI:3843010
ENSG00000163874	MGI:3843029
ENSG00000239732	MGI:3843064
ENSG00000139687	MGI:2385637
ENSG00000198736	MGI:3529701
ENSG00000152457	MGI:3843046
ENSG00000171855	MGI:2386955
ENSG00000160293	MGI:2387845
ENSG00000105369	MGI:2384630
ENSG00000140623	MGI:3843373
ENSG00000101200	MGI:3843456
ENSG00000101200	MGI:3843457
ENSG00000101200	MGI:3843458
ENSG00000213658	MGI:3843455
ENSG00000213658	MGI:3843464
ENSG00000160716	MGI:1926253
ENSG00000126264	MGI:3843505
ENSG00000101204	MGI:1926251
ENSG00000105486	MGI:2179227
ENSG00000135100	MGI:2384426
ENSG00000105486	MGI:2179196
ENSG00000105486	MGI:2183413
ENSG00000134352	MGI:2386991
ENSG00000134352	MGI:2386993
ENSG00000134352	MGI:2386998
ENSG00000134352	MGI:3843614
ENSG00000122965	MGI:3843656
ENSG00000171956	MGI:2384416
ENSG00000125409	MGI:3843699
ENSG00000122986	MGI:3843777
ENSG00000125780	MGI:1856269
ENSG00000171956	MGI:2384415
ENSG00000074803	MGI:3843784
ENSG00000157404	MGI:1856251
ENSG00000165995	MGI:2429694
ENSG00000074803	MGI:3795217
ENSG00000131828	MGI:2386704
ENSG00000079482	MGI:3720821
ENSG00000168496	MGI:2385597
ENSG00000049130	MGI:1856169
ENSG00000112812	MGI:3843929
ENSG00000100911	MGI:2386980
ENSG00000139648	MGI:1855991
ENSG00000142733	MGI:3843985
ENSG00000095585	MGI:2386672
ENSG00000131196	MGI:2181762
ENSG00000131196	MGI:2384395
ENSG00000169169	MGI:3844092
ENSG00000166888	MGI:2386745
ENSG00000152208	MGI:1856049
ENSG00000029639	MGI:3844231
ENSG00000176894	MGI:3844254
ENSG00000000938	MGI:2384041
ENSG00000163873	MGI:3844281
ENSG00000029534	MGI:3844284
ENSG00000143171	MGI:2183715
ENSG00000143171	MGI:2183717
ENSG00000066468	MGI:2183529
ENSG00000152208	MGI:1857346
ENSG00000066468	MGI:2183528
ENSG00000138136	MGI:2386948
ENSG00000110092	MGI:2385629
ENSG00000186297	MGI:2183170
ENSG00000128709	MGI:2150414
ENSG00000078399	MGI:2150411
ENSG00000124575	MGI:2182776
ENSG00000173083	MGI:3844469
ENSG00000187837	MGI:2182775
ENSG00000189060	MGI:2182779
ENSG00000197102	MGI:1861136
ENSG00000134321	MGI:3844545
ENSG00000259207	MGI:3844533
ENSG00000259207	MGI:3844537
ENSG00000106541	MGI:3844570
ENSG00000198353	MGI:2150683
ENSG00000158748	MGI:3844587
ENSG00000203908	MGI:3844604
ENSG00000198353	MGI:3844593
ENSG00000162594	MGI:3844602
ENSG00000120054	MGI:3844631
ENSG00000150907	MGI:3844655
ENSG00000153208	MGI:2387768
ENSG00000231617	MGI:3840084
ENSG00000007312	MGI:3720567
ENSG00000182197	MGI:3834913
ENSG00000184697	MGI:3834897
ENSG00000012232	MGI:3844734
ENSG00000171791	MGI:3844731
ENSG00000182511	MGI:2182589
ENSG00000139910	MGI:2386947
ENSG00000232962	MGI:2386294
ENSG00000124253	MGI:2182394
ENSG00000182511	MGI:2182586
ENSG00000133424	MGI:1889325
ENSG00000269335	MGI:2386324
ENSG00000124107	MGI:2386293
ENSG00000171914	MGI:3844953
ENSG00000130675	MGI:2182358
ENSG00000130675	MGI:2182361
ENSG00000130675	MGI:2182363
ENSG00000178726	MGI:1857982
ENSG00000116016	MGI:2386334
ENSG00000125398	MGI:3844977
ENSG00000178726	MGI:2158812
ENSG00000276155	MGI:3844981
ENSG00000276155	MGI:3844982
ENSG00000196591	MGI:3844984
ENSG00000198648	MGI:3844885
ENSG00000163131	MGI:2182132
ENSG00000106278	MGI:3845016
ENSG00000115956	MGI:3845059
ENSG00000165462	MGI:2180355
ENSG00000165462	MGI:2180328
ENSG00000113520	MGI:2384290
ENSG00000101096	MGI:2182743
ENSG00000125813	MGI:1857741
ENSG00000174059	MGI:2180758
ENSG00000125813	MGI:1857560
ENSG00000108821	MGI:2178816
ENSG00000125384	MGI:2181616
ENSG00000148154	MGI:2180227
ENSG00000164045	MGI:3836586
ENSG00000164045	MGI:3836585
ENSG00000120251	MGI:2178124
ENSG00000165588	MGI:1857513
ENSG00000185338	MGI:2177057
ENSG00000165588	MGI:2153202
ENSG00000165588	MGI:2150146
ENSG00000134470	MGI:2176074
ENSG00000163554	MGI:2388936
ENSG00000170782	MGI:2179504
ENSG00000115507	MGI:2153200
ENSG00000105516	MGI:2183196
ENSG00000115507	MGI:2153199
ENSG00000179094	MGI:2182634
ENSG00000105976	MGI:1858022
ENSG00000168453	MGI:1858045
ENSG00000198805	MGI:2386195
ENSG00000273079	MGI:2179059
ENSG00000248144	MGI:2180099
ENSG00000237112	MGI:2159354
ENSG00000172379	MGI:2178831
ENSG00000073712	MGI:3845885
ENSG00000164128	MGI:2158702
ENSG00000153094	MGI:2156483
ENSG00000112038	MGI:2159002
ENSG00000176884	MGI:2178082
ENSG00000104921	MGI:1934933
ENSG00000282088	MGI:2155604
ENSG00000120738	MGI:2177610
ENSG00000008710	MGI:3846084
ENSG00000008710	MGI:3846085
ENSG00000112175	MGI:3510601
ENSG00000100292	MGI:3846093
ENSG00000175065	MGI:3846150
ENSG00000173039	MGI:3846176
ENSG00000188986	MGI:3846131
ENSG00000136869	MGI:3842324
ENSG00000140943	MGI:2156485
ENSG00000133048	MGI:3846187
ENSG00000175130	MGI:2176278
ENSG00000074047	MGI:2158722
ENSG00000074047	MGI:2158720
ENSG00000074047	MGI:2158719
ENSG00000106031	MGI:2152348
ENSG00000106031	MGI:2152356
ENSG00000147003	MGI:3846424
ENSG00000145354	MGI:3846404
ENSG00000049759	MGI:3846431
ENSG00000198963	MGI:3846436
ENSG00000187955	MGI:3846440
ENSG00000163104	MGI:2177962
ENSG00000196159	MGI:3846573
ENSG00000196159	MGI:3846574
ENSG00000117525	MGI:2178047
ENSG00000117525	MGI:2178048
ENSG00000117525	MGI:2158778
ENSG00000117525	MGI:1861745
ENSG00000213672	MGI:3846741
ENSG00000073756	MGI:3846762
ENSG00000133112	MGI:3846761
ENSG00000071246	MGI:3846783
ENSG00000143494	MGI:3846784
ENSG00000198742	MGI:3846785
ENSG00000108854	MGI:3846786
ENSG00000118515	MGI:3846797
ENSG00000115353	MGI:2183231
ENSG00000141458	MGI:1857051
ENSG00000115297	MGI:3846678
ENSG00000283396	MGI:1857972
ENSG00000101109	MGI:3847089
ENSG00000125965	MGI:3847115
ENSG00000173157	MGI:3847117
ENSG00000116678	MGI:3847119
ENSG00000135049	MGI:3847121
ENSG00000100288	MGI:3847123
ENSG00000113971	MGI:3847130
ENSG00000181585	MGI:2182706
ENSG00000109424	MGI:3847238
ENSG00000102804	MGI:3847243
ENSG00000183454	MGI:1928287
ENSG00000273079	MGI:1928293
ENSG00000161509	MGI:1928514
ENSG00000240505	MGI:2182823
ENSG00000152208	MGI:3847268
ENSG00000106327	MGI:3847279
ENSG00000121892	MGI:3847257
ENSG00000021574	MGI:3813522
ENSG00000183734	MGI:2155757
ENSG00000069011	MGI:1934200
ENSG00000135766	MGI:3847435
ENSG00000083168	MGI:3847653
ENSG00000120068	MGI:1934177
ENSG00000120068	MGI:1934179
ENSG00000180113	MGI:3847699
ENSG00000139219	MGI:3847803
ENSG00000158828	MGI:3847806
ENSG00000101144	MGI:3847797
ENSG00000101144	MGI:3847798
ENSG00000177595	MGI:3847893
ENSG00000171552	MGI:3847886
ENSG00000171552	MGI:3847887
ENSG00000066044	MGI:3847912
ENSG00000131910	MGI:3847927
ENSG00000012660	MGI:3847980
ENSG00000265354	MGI:3848025
ENSG00000143669	MGI:1855970
ENSG00000107249	MGI:3848053
ENSG00000169621	MGI:3848169
ENSG00000181722	MGI:3848219
ENSG00000126457	MGI:3848227
ENSG00000171566	MGI:3848230
ENSG00000171566	MGI:3848231
ENSG00000121570	MGI:3848331
ENSG00000196358	MGI:3848334
ENSG00000128594	MGI:3848335
ENSG00000165029	MGI:3848340
ENSG00000245848	MGI:3848341
ENSG00000116337	MGI:3848348
ENSG00000123131	MGI:3848347
ENSG00000134070	MGI:3848359
ENSG00000102878	MGI:3848361
ENSG00000269405	MGI:3848439
ENSG00000121361	MGI:3848462
ENSG00000134982	MGI:3848479
ENSG00000134982	MGI:3848480
ENSG00000170577	MGI:3845218
ENSG00000170577	MGI:3845219
ENSG00000170577	MGI:3845222
ENSG00000131711	MGI:2152745
ENSG00000109705	MGI:3848005
ENSG00000150093	MGI:3848527
ENSG00000281484	MGI:3848525
ENSG00000163513	MGI:3785874
ENSG00000171860	MGI:3785865
ENSG00000166391	MGI:3848538
ENSG00000150093	MGI:2154539
ENSG00000113722	MGI:3848699
ENSG00000005889	MGI:3848798
ENSG00000058335	MGI:2157017
ENSG00000170381	MGI:3848810
ENSG00000159445	MGI:3848835
ENSG00000171885	MGI:3848919
ENSG00000162736	MGI:3848925
ENSG00000165556	MGI:3848929
ENSG00000196569	MGI:3848931
ENSG00000188529	MGI:3848950
ENSG00000282513	MGI:3848983
ENSG00000147889	MGI:3848992
ENSG00000162341	MGI:3848998
ENSG00000127418	MGI:3849001
ENSG00000127418	MGI:3849002
